game_date,game_time,stadium_name,home_team,away_team,BallParkID
20230606,19:05:00,Globe Life Field,TEX,SLN,ARL02
20230606,19:05:00,PNC Park,PIT,OAK,BAL12
20230606,19:05:00,Nationals Park,WAS,ARI,WIL02
20230606,19:07:00,Rogers Centre,TOR,HOU,CLE08
20230606,19:10:00,Great American Ball Park,CIN,LAN,CIN09
20230606,19:10:00,Progressive Field,CLE,BOS,PIT08
20230606,19:20:00,Truist Park,ATL,NYN,STP01
20230607,12:35:00,PNC Park,PIT,OAK,BAL12
20230607,13:10:00,Petco Park,SDN,SEA,SAN02
20230607,18:05:00,Citizens Bank Park,PHI,DET,PHI13
20230607,18:38:00,Angel Stadium,ANA,CHN,ANA01
20230607,18:40:00,Coors Field,COL,SFN,DEN02
20230607,18:40:00,loanDepot park,MIA,KCA,NYC16
20230607,18:40:00,American Family Field,MIL,BAL,MIL06
20230607,18:40:00,Tropicana Field,TBA,MIN,SEA03
20230607,19:05:00,Yankee Stadium,NYA,CHA,CHI11
20230607,19:05:00,Globe Life Field,TEX,SLN,ARL02
20230607,19:05:00,Nationals Park,WAS,ARI,WIL02
20230607,19:07:00,Rogers Centre,TOR,HOU,CLE08
20230607,19:10:00,Great American Ball Park,CIN,LAN,CIN09
20230607,19:10:00,Progressive Field,CLE,BOS,PIT08
20230607,19:20:00,Truist Park,ATL,NYN,STP01
20230608,12:35:00,Great American Ball Park,CIN,LAN,CIN09
20230608,13:05:00,Nationals Park,WAS,ARI,WIL02
20230608,13:10:00,Coors Field,COL,SFN,DEN02
20230608,13:10:00,American Family Field,MIL,BAL,MIL06
20230608,13:10:00,Tropicana Field,TBA,MIN,SEA03
20230608,18:38:00,Angel Stadium,ANA,CHN,ANA01
20230608,19:05:00,Yankee Stadium,NYA,CHA,CHI11
20230608,19:07:00,Rogers Centre,TOR,HOU,CLE08
20230608,19:10:00,Progressive Field,CLE,BOS,PIT08
20230608,19:20:00,Truist Park,ATL,NYN,STP01
20230609,18:38:00,Angel Stadium,ANA,SEA,ANA01
20230609,18:40:00,Coors Field,COL,SDN,DEN02
20230609,18:40:00,Comerica Park,DET,ARI,DET05
20230609,18:40:00,Tropicana Field,TBA,TEX,SEA03
20230609,19:05:00,Yankee Stadium,NYA,BOS,CHI11
20230609,19:05:00,Oriole Park at Camden Yards,BAL,KCA,SFO03
20230609,19:05:00,Citizens Bank Park,PHI,LAN,PHI13
20230609,19:05:00,PNC Park,PIT,NYN,BAL12
20230609,19:07:00,Rogers Centre,TOR,MIN,CLE08
20230609,19:10:00,Guaranteed Rate Field,CHA,MIA,CHI12
20230609,19:10:00,American Family Field,MIL,OAK,MIL06
20230609,19:10:00,Progressive Field,CLE,HOU,PIT08
20230609,19:15:00,Busch Stadium,SLN,CIN,STL09
20230609,19:15:00,Oracle Park,SFN,CHN,OAK01
20230609,19:20:00,Truist Park,ATL,WAS,STP01
20230610,13:10:00,Guaranteed Rate Field,CHA,MIA,CHI12
20230610,13:10:00,Coors Field,COL,SDN,DEN02
20230610,13:10:00,Comerica Park,DET,ARI,DET05
20230610,13:15:00,Busch Stadium,SLN,CIN,STL09
20230610,15:07:00,Rogers Centre,TOR,MIN,CLE08
20230610,15:10:00,American Family Field,MIL,OAK,MIL06
20230610,16:05:00,Oriole Park at Camden Yards,BAL,KCA,SFO03
20230610,16:05:00,Citizens Bank Park,PHI,LAN,PHI13
20230610,16:05:00,PNC Park,PIT,NYN,BAL12
20230610,16:10:00,Truist Park,ATL,WAS,STP01
20230610,16:10:00,Tropicana Field,TBA,TEX,SEA03
20230610,16:35:00,Oracle Park,SFN,CHN,OAK01
20230610,18:10:00,Progressive Field,CLE,HOU,PIT08
20230610,19:07:00,Angel Stadium,ANA,SEA,ANA01
20230610,19:35:00,Yankee Stadium,NYA,BOS,CHI11
20230611,11:35:00,Comerica Park,DET,ARI,DET05
20230611,13:05:00,Oracle Park,SFN,CHN,OAK01
20230611,13:07:00,Angel Stadium,ANA,SEA,ANA01
20230611,13:10:00,Guaranteed Rate Field,CHA,MIA,CHI12
20230611,13:10:00,Coors Field,COL,SDN,DEN02
20230611,13:10:00,American Family Field,MIL,OAK,MIL06
20230611,13:15:00,Busch Stadium,SLN,CIN,STL09
20230611,13:30:00,Truist Park,ATL,WAS,STP01
20230611,13:35:00,Yankee Stadium,NYA,BOS,CHI11
20230611,13:35:00,Oriole Park at Camden Yards,BAL,KCA,SFO03
20230611,13:35:00,Citizens Bank Park,PHI,LAN,PHI13
20230611,13:35:00,PNC Park,PIT,NYN,BAL12
20230611,13:37:00,Rogers Centre,TOR,MIN,CLE08
20230611,13:40:00,Progressive Field,CLE,HOU,PIT08
20230611,13:40:00,Tropicana Field,TBA,TEX,SEA03
20230612,18:40:00,Oakland Coliseum,OAK,TBA,WAS11
20230612,18:40:00,Chase Field,ARI,PHI,PHO01
20230612,18:40:00,Comerica Park,DET,ATL,DET05
20230612,18:40:00,TMobile Park,SEA,MIA,TOR02
20230612,18:45:00,Busch Stadium,SLN,SFN,STL09
20230612,19:05:00,Globe Life Field,TEX,ANA,ARL02
20230612,19:10:00,Fenway Park,BOS,COL,BOS07
20230612,19:10:00,Kauffman Stadium,KCA,CIN,KAN06
20230613,18:40:00,Target Field,MIN,MIL,MIN04
20230613,18:40:00,Oakland Coliseum,OAK,TBA,WAS11
20230613,18:40:00,Chase Field,ARI,PHI,PHO01
20230613,18:40:00,Petco Park,SDN,CLE,SAN02
20230613,18:40:00,Comerica Park,DET,ATL,DET05
20230613,18:40:00,TMobile Park,SEA,MIA,TOR02
20230613,18:45:00,Busch Stadium,SLN,SFN,STL09
20230613,19:05:00,Globe Life Field,TEX,ANA,ARL02
20230613,19:05:00,Oriole Park at Camden Yards,BAL,TOR,SFO03
20230613,19:05:00,Wrigley Field,CHN,PIT,ATL03
20230613,19:10:00,Fenway Park,BOS,COL,BOS07
20230613,19:10:00,Dodger Stadium,LAN,CHA,LOS03
20230613,19:10:00,Citi Field,NYN,NYA,NYC20
20230613,19:10:00,Kauffman Stadium,KCA,CIN,KAN06
20230613,19:10:00,Minute Maid Park,HOU,WAS,LON01
20230614,12:10:00,Target Field,MIN,MIL,MIN04
20230614,12:15:00,Busch Stadium,SLN,SFN,STL09
20230614,13:10:00,Comerica Park,DET,ATL,DET05
20230614,18:40:00,Oakland Coliseum,OAK,TBA,WAS11
20230614,18:40:00,Chase Field,ARI,PHI,PHO01
20230614,18:40:00,Petco Park,SDN,CLE,SAN02
20230614,18:40:00,TMobile Park,SEA,MIA,TOR02
20230614,19:05:00,Globe Life Field,TEX,ANA,ARL02
20230614,19:05:00,Oriole Park at Camden Yards,BAL,TOR,SFO03
20230614,19:05:00,Wrigley Field,CHN,PIT,ATL03
20230614,19:10:00,Fenway Park,BOS,COL,BOS07
20230614,19:10:00,Dodger Stadium,LAN,CHA,LOS03
20230614,19:10:00,Citi Field,NYN,NYA,NYC20
20230614,19:10:00,Kauffman Stadium,KCA,CIN,KAN06
20230614,19:10:00,Minute Maid Park,HOU,WAS,LON01
20230615,12:37:00,Oakland Coliseum,OAK,TBA,WAS11
20230615,12:40:00,Chase Field,ARI,PHI,PHO01
20230615,13:05:00,Oriole Park at Camden Yards,BAL,TOR,SFO03
20230615,17:40:00,Petco Park,SDN,CLE,SAN02
20230615,18:10:00,Target Field,MIN,DET,MIN04
20230615,19:05:00,Globe Life Field,TEX,ANA,ARL02
20230615,19:05:00,Wrigley Field,CHN,PIT,ATL03
20230615,19:10:00,Dodger Stadium,LAN,CHA,LOS03
20230615,19:10:00,Minute Maid Park,HOU,WAS,LON01
20230615,19:20:00,Truist Park,ATL,COL,STP01
20230616,13:20:00,Wrigley Field,CHN,BAL,ATL03
20230616,18:40:00,Oakland Coliseum,OAK,PHI,WAS11
20230616,18:40:00,Chase Field,ARI,CLE,PHO01
20230616,18:40:00,Petco Park,SDN,TBA,SAN02
20230616,19:05:00,Globe Life Field,TEX,TOR,ARL02
20230616,19:05:00,Nationals Park,WAS,MIA,WIL02
20230616,19:10:00,Target Field,MIN,DET,MIN04
20230616,19:10:00,Fenway Park,BOS,NYA,BOS07
20230616,19:10:00,Dodger Stadium,LAN,SFN,LOS03
20230616,19:10:00,Citi Field,NYN,SLN,NYC20
20230616,19:10:00,Kauffman Stadium,KCA,ANA,KAN06
20230616,19:10:00,American Family Field,MIL,PIT,MIL06
20230616,19:10:00,TMobile Park,SEA,CHA,TOR02
20230616,19:10:00,Minute Maid Park,HOU,CIN,LON01
20230616,19:20:00,Truist Park,ATL,COL,STP01
20230617,13:07:00,Oakland Coliseum,OAK,PHI,WAS11
20230617,13:10:00,Target Field,MIN,DET,MIN04
20230617,13:10:00,TMobile Park,SEA,CHA,TOR02
20230617,13:20:00,Wrigley Field,CHN,BAL,ATL03
20230617,15:05:00,Globe Life Field,TEX,TOR,ARL02
20230617,15:10:00,Kauffman Stadium,KCA,ANA,KAN06
20230617,15:10:00,American Family Field,MIL,PIT,MIL06
20230617,15:10:00,Minute Maid Park,HOU,CIN,LON01
20230617,16:05:00,Nationals Park,WAS,MIA,WIL02
20230617,16:10:00,Citi Field,NYN,SLN,NYC20
20230617,16:10:00,Truist Park,ATL,COL,STP01
20230617,16:15:00,Petco Park,SDN,TBA,SAN02
20230617,18:10:00,Dodger Stadium,LAN,SFN,LOS03
20230617,19:10:00,Chase Field,ARI,CLE,PHO01
20230617,19:15:00,Fenway Park,BOS,NYA,BOS07
20230618,12:05:00,Wrigley Field,CHN,BAL,ATL03
20230618,13:07:00,Oakland Coliseum,OAK,PHI,WAS11
20230618,13:10:00,Target Field,MIN,DET,MIN04
20230618,13:10:00,Chase Field,ARI,CLE,PHO01
20230618,13:10:00,Dodger Stadium,LAN,SFN,LOS03
20230618,13:10:00,Petco Park,SDN,TBA,SAN02
20230618,13:10:00,Kauffman Stadium,KCA,ANA,KAN06
20230618,13:10:00,American Family Field,MIL,PIT,MIL06
20230618,13:10:00,TMobile Park,SEA,CHA,TOR02
20230618,13:10:00,Minute Maid Park,HOU,CIN,LON01
20230618,13:30:00,Truist Park,ATL,COL,STP01
20230618,13:35:00,Globe Life Field,TEX,TOR,ARL02
20230618,13:35:00,Nationals Park,WAS,MIA,WIL02
20230618,13:40:00,Citi Field,NYN,SLN,NYC20
20230618,19:08:00,Fenway Park,BOS,NYA,BOS07
20230619,16:05:00,Nationals Park,WAS,SLN,WIL02
20230619,18:40:00,Target Field,MIN,BOS,MIN04
20230619,18:40:00,loanDepot park,MIA,TOR,NYC16
20230619,18:40:00,Comerica Park,DET,KCA,DET05
20230619,18:45:00,Oracle Park,SFN,SDN,OAK01
20230619,19:05:00,PNC Park,PIT,CHN,BAL12
20230619,19:10:00,Guaranteed Rate Field,CHA,TEX,CHI12
20230619,19:10:00,Great American Ball Park,CIN,COL,CIN09
20230619,19:10:00,American Family Field,MIL,ARI,MIL06
20230619,19:10:00,Minute Maid Park,HOU,NYN,LON01
20230620,18:40:00,Target Field,MIN,BOS,MIN04
20230620,18:40:00,Citizens Bank Park,PHI,ATL,PHI13
20230620,18:40:00,loanDepot park,MIA,TOR,NYC16
20230620,18:40:00,Comerica Park,DET,KCA,DET05
20230620,18:40:00,Tropicana Field,TBA,BAL,SEA03
20230620,18:45:00,Oracle Park,SFN,SDN,OAK01
20230620,19:05:00,Yankee Stadium,NYA,SEA,CHI11
20230620,19:05:00,PNC Park,PIT,CHN,BAL12
20230620,19:05:00,Nationals Park,WAS,SLN,WIL02
20230620,19:05:00,Angel Stadium,ANA,LAN,ANA01
20230620,19:10:00,Guaranteed Rate Field,CHA,TEX,CHI12
20230620,19:10:00,Great American Ball Park,CIN,COL,CIN09
20230620,19:10:00,American Family Field,MIL,ARI,MIL06
20230620,19:10:00,Progressive Field,CLE,OAK,PIT08
20230620,19:10:00,Minute Maid Park,HOU,NYN,LON01
20230621,12:10:00,loanDepot park,MIA,TOR,NYC16
20230621,12:10:00,Tropicana Field,TBA,BAL,SEA03
20230621,12:35:00,Great American Ball Park,CIN,COL,CIN09
20230621,12:35:00,PNC Park,PIT,CHN,BAL12
20230621,13:05:00,Nationals Park,WAS,SLN,WIL02
20230621,13:10:00,Comerica Park,DET,KCA,DET05
20230621,13:10:00,American Family Field,MIL,ARI,MIL06
20230621,13:10:00,Minute Maid Park,HOU,NYN,LON01
20230621,18:38:00,Angel Stadium,ANA,LAN,ANA01
20230621,18:40:00,Target Field,MIN,BOS,MIN04
20230621,18:40:00,Citizens Bank Park,PHI,ATL,PHI13
20230621,18:45:00,Oracle Park,SFN,SDN,OAK01
20230621,19:05:00,Yankee Stadium,NYA,SEA,CHI11
20230621,19:10:00,Guaranteed Rate Field,CHA,TEX,CHI12
20230621,19:10:00,Progressive Field,CLE,OAK,PIT08
20230622,12:10:00,Target Field,MIN,BOS,MIN04
20230622,12:45:00,Oracle Park,SFN,SDN,OAK01
20230622,13:05:00,Citizens Bank Park,PHI,ATL,PHI13
20230622,13:10:00,Progressive Field,CLE,OAK,PIT08
20230622,18:40:00,loanDepot park,MIA,PIT,NYC16
20230622,18:40:00,Tropicana Field,TBA,KCA,SEA03
20230622,19:05:00,Yankee Stadium,NYA,SEA,CHI11
20230623,18:40:00,Coors Field,COL,ANA,DEN02
20230623,18:40:00,Great American Ball Park,CIN,ATL,CIN09
20230623,18:40:00,Petco Park,SDN,WAS,SAN02
20230623,18:40:00,loanDepot park,MIA,PIT,NYC16
20230623,18:40:00,Comerica Park,DET,MIN,DET05
20230623,18:40:00,Tropicana Field,TBA,KCA,SEA03
20230623,19:05:00,Yankee Stadium,NYA,TEX,CHI11
20230623,19:05:00,Oriole Park at Camden Yards,BAL,SEA,SFO03
20230623,19:05:00,Citizens Bank Park,PHI,NYN,PHI13
20230623,19:07:00,Rogers Centre,TOR,OAK,CLE08
20230623,19:10:00,Guaranteed Rate Field,CHA,BOS,CHI12
20230623,19:10:00,Dodger Stadium,LAN,HOU,LOS03
20230623,19:10:00,Progressive Field,CLE,MIL,PIT08
20230623,19:15:00,Oracle Park,SFN,ARI,OAK01
20230624,13:05:00,Oracle Park,SFN,ARI,OAK01
20230624,15:10:00,Guaranteed Rate Field,CHA,BOS,CHI12
20230624,16:05:00,Yankee Stadium,NYA,TEX,CHI11
20230624,16:05:00,Oriole Park at Camden Yards,BAL,SEA,SFO03
20230624,16:05:00,Citizens Bank Park,PHI,NYN,PHI13
20230624,16:07:00,Rogers Centre,TOR,OAK,CLE08
20230624,16:10:00,Great American Ball Park,CIN,ATL,CIN09
20230624,16:10:00,loanDepot park,MIA,PIT,NYC16
20230624,16:10:00,Progressive Field,CLE,MIL,PIT08
20230624,16:10:00,Tropicana Field,TBA,KCA,SEA03
20230624,16:15:00,Dodger Stadium,LAN,HOU,LOS03
20230624,17:40:00,Petco Park,SDN,WAS,SAN02
20230624,18:10:00,London Stadium,SLN,CHN,MIA02
20230624,19:10:00,Coors Field,COL,ANA,DEN02
20230624,19:15:00,Comerica Park,DET,MIN,DET05
20230625,13:05:00,Oracle Park,SFN,ARI,OAK01
20230625,13:10:00,Guaranteed Rate Field,CHA,BOS,CHI12
20230625,13:10:00,Coors Field,COL,ANA,DEN02
20230625,13:10:00,Dodger Stadium,LAN,HOU,LOS03
20230625,13:10:00,Petco Park,SDN,WAS,SAN02
20230625,13:35:00,Yankee Stadium,NYA,TEX,CHI11
20230625,13:35:00,Oriole Park at Camden Yards,BAL,SEA,SFO03
20230625,13:35:00,Citizens Bank Park,PHI,NYN,PHI13
20230625,13:37:00,Rogers Centre,TOR,OAK,CLE08
20230625,13:40:00,Great American Ball Park,CIN,ATL,CIN09
20230625,13:40:00,loanDepot park,MIA,PIT,NYC16
20230625,13:40:00,Comerica Park,DET,MIN,DET05
20230625,13:40:00,Progressive Field,CLE,MIL,PIT08
20230625,13:40:00,Tropicana Field,TBA,KCA,SEA03
20230625,15:10:00,London Stadium,SLN,CHN,MIA02
20230626,18:38:00,Angel Stadium,ANA,CHA,ANA01
20230626,18:40:00,TMobile Park,SEA,WAS,TOR02
20230626,19:05:00,Globe Life Field,TEX,DET,ARL02
20230626,19:05:00,Oriole Park at Camden Yards,BAL,CIN,SFO03
20230626,19:10:00,Citi Field,NYN,MIL,NYC20
20230626,19:20:00,Truist Park,ATL,MIN,STP01
20230627,18:38:00,Angel Stadium,ANA,CHA,ANA01
20230627,18:40:00,Oakland Coliseum,OAK,NYA,WAS11
20230627,18:40:00,Coors Field,COL,LAN,DEN02
20230627,18:40:00,Chase Field,ARI,TBA,PHO01
20230627,18:40:00,TMobile Park,SEA,WAS,TOR02
20230627,18:45:00,Busch Stadium,SLN,HOU,STL09
20230627,19:05:00,Globe Life Field,TEX,DET,ARL02
20230627,19:05:00,Oriole Park at Camden Yards,BAL,CIN,SFO03
20230627,19:05:00,Wrigley Field,CHN,PHI,ATL03
20230627,19:05:00,PNC Park,PIT,SDN,BAL12
20230627,19:07:00,Rogers Centre,TOR,SFN,CLE08
20230627,19:10:00,Fenway Park,BOS,MIA,BOS07
20230627,19:10:00,Citi Field,NYN,MIL,NYC20
20230627,19:10:00,Kauffman Stadium,KCA,CLE,KAN06
20230627,19:20:00,Truist Park,ATL,MIN,STP01
20230628,12:20:00,Truist Park,ATL,MIN,STP01
20230628,13:10:00,TMobile Park,SEA,WAS,TOR02
20230628,18:38:00,Angel Stadium,ANA,CHA,ANA01
20230628,18:40:00,Oakland Coliseum,OAK,NYA,WAS11
20230628,18:40:00,Coors Field,COL,LAN,DEN02
20230628,18:40:00,Chase Field,ARI,TBA,PHO01
20230628,18:45:00,Busch Stadium,SLN,HOU,STL09
20230628,19:05:00,Globe Life Field,TEX,DET,ARL02
20230628,19:05:00,Oriole Park at Camden Yards,BAL,CIN,SFO03
20230628,19:05:00,Wrigley Field,CHN,PHI,ATL03
20230628,19:05:00,PNC Park,PIT,SDN,BAL12
20230628,19:07:00,Rogers Centre,TOR,SFN,CLE08
20230628,19:10:00,Fenway Park,BOS,MIA,BOS07
20230628,19:10:00,Citi Field,NYN,MIL,NYC20
20230628,19:10:00,Kauffman Stadium,KCA,CLE,KAN06
20230629,12:35:00,PNC Park,PIT,SDN,BAL12
20230629,12:37:00,Oakland Coliseum,OAK,NYA,WAS11
20230629,12:40:00,Chase Field,ARI,TBA,PHO01
20230629,13:05:00,Globe Life Field,TEX,DET,ARL02
20230629,13:07:00,Angel Stadium,ANA,CHA,ANA01
20230629,13:10:00,Kauffman Stadium,KCA,CLE,KAN06
20230629,18:10:00,Fenway Park,BOS,MIA,BOS07
20230629,18:15:00,Busch Stadium,SLN,HOU,STL09
20230629,18:40:00,Coors Field,COL,LAN,DEN02
20230629,19:05:00,Wrigley Field,CHN,PHI,ATL03
20230629,19:07:00,Rogers Centre,TOR,SFN,CLE08
20230629,19:10:00,Citi Field,NYN,MIL,NYC20
20230630,13:20:00,Wrigley Field,CHN,CLE,ATL03
20230630,18:05:00,Citizens Bank Park,PHI,WAS,PHI13
20230630,18:10:00,Coors Field,COL,DET,DEN02
20230630,18:38:00,Angel Stadium,ANA,ARI,ANA01
20230630,18:40:00,Oakland Coliseum,OAK,CHA,WAS11
20230630,19:05:00,Globe Life Field,TEX,HOU,ARL02
20230630,19:05:00,Oriole Park at Camden Yards,BAL,MIN,SFO03
20230630,19:05:00,PNC Park,PIT,MIL,BAL12
20230630,19:07:00,Rogers Centre,TOR,BOS,CLE08
20230630,19:10:00,Great American Ball Park,CIN,SDN,CIN09
20230630,19:10:00,Citi Field,NYN,SFN,NYC20
20230630,19:10:00,Kauffman Stadium,KCA,LAN,KAN06
20230630,19:10:00,TMobile Park,SEA,TBA,TOR02
20230630,19:15:00,Busch Stadium,SLN,NYA,STL09
20230630,19:20:00,Truist Park,ATL,MIA,STP01
20230701,13:07:00,Oakland Coliseum,OAK,CHA,WAS11
20230701,13:15:00,Busch Stadium,SLN,NYA,STL09
20230701,13:40:00,Great American Ball Park,CIN,SDN,CIN09
20230701,15:05:00,Globe Life Field,TEX,HOU,ARL02
20230701,15:07:00,Rogers Centre,TOR,BOS,CLE08
20230701,16:05:00,Oriole Park at Camden Yards,BAL,MIN,SFO03
20230701,16:05:00,Citizens Bank Park,PHI,WAS,PHI13
20230701,16:05:00,PNC Park,PIT,MIL,BAL12
20230701,16:10:00,Citi Field,NYN,SFN,NYC20
20230701,16:10:00,Truist Park,ATL,MIA,STP01
20230701,16:15:00,TMobile Park,SEA,TBA,TOR02
20230701,18:15:00,Wrigley Field,CHN,CLE,ATL03
20230701,18:15:00,Kauffman Stadium,KCA,LAN,KAN06
20230701,19:07:00,Angel Stadium,ANA,ARI,ANA01
20230701,19:10:00,Coors Field,COL,DET,DEN02
20230702,12:05:00,Oriole Park at Camden Yards,BAL,MIN,SFO03
20230702,13:07:00,Oakland Coliseum,OAK,CHA,WAS11
20230702,13:07:00,Angel Stadium,ANA,ARI,ANA01
20230702,13:10:00,Coors Field,COL,DET,DEN02
20230702,13:10:00,Kauffman Stadium,KCA,LAN,KAN06
20230702,13:10:00,TMobile Park,SEA,TBA,TOR02
20230702,13:15:00,Busch Stadium,SLN,NYA,STL09
20230702,13:20:00,Wrigley Field,CHN,CLE,ATL03
20230702,13:30:00,Truist Park,ATL,MIA,STP01
20230702,13:35:00,Globe Life Field,TEX,HOU,ARL02
20230702,13:35:00,Citizens Bank Park,PHI,WAS,PHI13
20230702,13:35:00,PNC Park,PIT,MIL,BAL12
20230702,13:37:00,Rogers Centre,TOR,BOS,CLE08
20230702,13:40:00,Great American Ball Park,CIN,SDN,CIN09
20230702,13:40:00,Citi Field,NYN,SFN,NYC20
20230703,13:05:00,Globe Life Field,TEX,HOU,ARL02
20230703,13:10:00,American Family Field,MIL,CHN,MIL06
20230703,18:05:00,Nationals Park,WAS,CIN,WIL02
20230703,18:40:00,Target Field,MIN,KCA,MIN04
20230703,18:40:00,Petco Park,SDN,ANA,SAN02
20230703,18:40:00,loanDepot park,MIA,SLN,NYC16
20230703,18:45:00,Oracle Park,SFN,SEA,OAK01
20230703,19:05:00,Yankee Stadium,NYA,BAL,CHI11
20230703,19:10:00,Dodger Stadium,LAN,PIT,LOS03
20230703,19:10:00,Progressive Field,CLE,ATL,PIT08
20230704,11:05:00,Nationals Park,WAS,CIN,WIL02
20230704,13:05:00,Yankee Stadium,NYA,BAL,CHI11
20230704,13:05:00,Oracle Park,SFN,SEA,OAK01
20230704,13:10:00,Target Field,MIN,KCA,MIN04
20230704,13:10:00,Chase Field,ARI,NYN,PHO01
20230704,13:10:00,loanDepot park,MIA,SLN,NYC16
20230704,13:35:00,Fenway Park,BOS,TEX,BOS07
20230704,15:10:00,American Family Field,MIL,CHN,MIL06
20230704,15:10:00,Minute Maid Park,HOU,COL,LON01
20230704,15:40:00,Petco Park,SDN,ANA,SAN02
20230704,16:10:00,Tropicana Field,TBA,PHI,SEA03
20230704,18:10:00,Dodger Stadium,LAN,PIT,LOS03
20230704,18:40:00,Comerica Park,DET,OAK,DET05
20230704,19:10:00,Guaranteed Rate Field,CHA,TOR,CHI12
20230704,19:10:00,Progressive Field,CLE,ATL,PIT08
20230705,13:10:00,Minute Maid Park,HOU,COL,LON01
20230705,17:40:00,Petco Park,SDN,ANA,SAN02
20230705,18:05:00,Oracle Park,SFN,SEA,OAK01
20230705,18:40:00,Target Field,MIN,KCA,MIN04
20230705,18:40:00,Chase Field,ARI,NYN,PHO01
20230705,18:40:00,loanDepot park,MIA,SLN,NYC16
20230705,18:40:00,Comerica Park,DET,OAK,DET05
20230705,18:40:00,Tropicana Field,TBA,PHI,SEA03
20230705,19:05:00,Yankee Stadium,NYA,BAL,CHI11
20230705,19:05:00,Nationals Park,WAS,CIN,WIL02
20230705,19:10:00,Guaranteed Rate Field,CHA,TOR,CHI12
20230705,19:10:00,Fenway Park,BOS,TEX,BOS07
20230705,19:10:00,Dodger Stadium,LAN,PIT,LOS03
20230705,19:10:00,American Family Field,MIL,CHN,MIL06
20230705,19:10:00,Progressive Field,CLE,ATL,PIT08
20230706,13:05:00,Nationals Park,WAS,CIN,WIL02
20230706,13:10:00,Comerica Park,DET,OAK,DET05
20230706,13:10:00,American Family Field,MIL,CHN,MIL06
20230706,18:40:00,Chase Field,ARI,NYN,PHO01
20230706,18:40:00,loanDepot park,MIA,SLN,NYC16
20230706,18:40:00,Tropicana Field,TBA,PHI,SEA03
20230706,19:05:00,Yankee Stadium,NYA,BAL,CHI11
20230706,19:10:00,Guaranteed Rate Field,CHA,TOR,CHI12
20230706,19:10:00,Fenway Park,BOS,TEX,BOS07
20230706,19:10:00,Dodger Stadium,LAN,PIT,LOS03
20230706,19:10:00,Progressive Field,CLE,KCA,PIT08
20230706,19:10:00,Minute Maid Park,HOU,SEA,LON01
20230707,18:40:00,Chase Field,ARI,PIT,PHO01
20230707,18:40:00,Petco Park,SDN,NYN,SAN02
20230707,18:40:00,loanDepot park,MIA,PHI,NYC16
20230707,18:40:00,Comerica Park,DET,TOR,DET05
20230707,18:40:00,Tropicana Field,TBA,ATL,SEA03
20230707,19:05:00,Yankee Stadium,NYA,CHN,CHI11
20230707,19:05:00,Nationals Park,WAS,TEX,WIL02
20230707,19:10:00,Guaranteed Rate Field,CHA,SLN,CHI12
20230707,19:10:00,Target Field,MIN,BAL,MIN04
20230707,19:10:00,Fenway Park,BOS,OAK,BOS07
20230707,19:10:00,Dodger Stadium,LAN,ANA,LOS03
20230707,19:10:00,American Family Field,MIL,CIN,MIL06
20230707,19:10:00,Progressive Field,CLE,KCA,PIT08
20230707,19:10:00,Minute Maid Park,HOU,SEA,LON01
20230707,19:15:00,Oracle Park,SFN,COL,OAK01
20230708,13:05:00,Yankee Stadium,NYA,CHN,CHI11
20230708,13:05:00,Oracle Park,SFN,COL,OAK01
20230708,13:10:00,Guaranteed Rate Field,CHA,SLN,CHI12
20230708,13:10:00,Target Field,MIN,BAL,MIN04
20230708,13:10:00,Chase Field,ARI,PIT,PHO01
20230708,13:10:00,Comerica Park,DET,TOR,DET05
20230708,15:10:00,American Family Field,MIL,CIN,MIL06
20230708,16:05:00,Nationals Park,WAS,TEX,WIL02
20230708,16:10:00,Fenway Park,BOS,OAK,BOS07
20230708,16:10:00,loanDepot park,MIA,PHI,NYC16
20230708,16:10:00,Progressive Field,CLE,KCA,PIT08
20230708,18:10:00,Dodger Stadium,LAN,ANA,LOS03
20230708,18:15:00,Minute Maid Park,HOU,SEA,LON01
20230708,19:10:00,Petco Park,SDN,NYN,SAN02
20230708,19:15:00,Tropicana Field,TBA,ATL,SEA03
20230709,12:05:00,Nationals Park,WAS,TEX,WIL02
20230709,13:05:00,Oracle Park,SFN,COL,OAK01
20230709,13:10:00,Guaranteed Rate Field,CHA,SLN,CHI12
20230709,13:10:00,Target Field,MIN,BAL,MIN04
20230709,13:10:00,Chase Field,ARI,PIT,PHO01
20230709,13:10:00,Petco Park,SDN,NYN,SAN02
20230709,13:10:00,American Family Field,MIL,CIN,MIL06
20230709,13:10:00,Minute Maid Park,HOU,SEA,LON01
20230709,13:35:00,Yankee Stadium,NYA,CHN,CHI11
20230709,13:35:00,Fenway Park,BOS,OAK,BOS07
20230709,13:40:00,loanDepot park,MIA,PHI,NYC16
20230709,13:40:00,Comerica Park,DET,TOR,DET05
20230709,13:40:00,Progressive Field,CLE,KCA,PIT08
20230709,13:40:00,Tropicana Field,TBA,ATL,SEA03
20230714,18:05:00,Citizens Bank Park,PHI,SDN,PHI13
20230714,18:38:00,Angel Stadium,ANA,HOU,ANA01
20230714,18:40:00,Oakland Coliseum,OAK,MIN,WAS11
20230714,18:40:00,Coors Field,COL,NYA,DEN02
20230714,19:05:00,Globe Life Field,TEX,CLE,ARL02
20230714,19:05:00,Oriole Park at Camden Yards,BAL,MIA,SFO03
20230714,19:05:00,Wrigley Field,CHN,BOS,ATL03
